name,qid,human,transformer,gpt3,chat_user_collo,chat_user_natural
Rprec_mult_0.20       ,124_1,0.3333,0.8333,0.3333,0.3333,0.3333
Rprec_mult_0.20       ,124_10,0.7692,0.3846,0.6923,0.5385,0.3077
Rprec_mult_0.20       ,124_11,0.375,0.5,0.625,0.625,0.5
Rprec_mult_0.20       ,124_2,0.7647,0.8235,0.7059,0.2941,0.4118
Rprec_mult_0.20       ,124_3,0.4706,0.5,0.3529,0.2647,0.2353
Rprec_mult_0.20       ,124_4,0.1667,0.5833,0,0.25,0.3333
Rprec_mult_0.20       ,124_5,0.4,0.2,0.2,0.4,0.6
Rprec_mult_0.20       ,124_6,0.8667,0.7333,0.8,0.6,0.5333
Rprec_mult_0.20       ,124_7,0.4118,0.5294,0.6471,0.4706,0.4706
Rprec_mult_0.20       ,124_8,0.45,0.6,0.55,0.45,0.45
Rprec_mult_0.20       ,124_9,0.7895,0.2632,0.5263,0.2632,0.6842
Rprec_mult_0.20       ,125_1,0.8,1,0.8,0.8,0.8
Rprec_mult_0.20       ,125_2,0,1,1,1,1
Rprec_mult_0.20       ,125_3,0.5,1,1,1,1
Rprec_mult_0.20       ,125_4,0,0.3333,0.3333,0.3333,0.3333
Rprec_mult_0.20       ,125_5,0.5714,0.5714,0.8571,0,0.7143
Rprec_mult_0.20       ,125_6,0,0,0,0,0
Rprec_mult_0.20       ,127_1,0.4,0.6,0.5,0.5,0.5
Rprec_mult_0.20       ,127_2,0.4286,0.2857,0,0.2857,0
Rprec_mult_0.20       ,127_3,0.5,0.0833,0.75,0.8333,0.8333
Rprec_mult_0.20       ,127_4,0.8333,0,0.8333,0.8333,1
Rprec_mult_0.20       ,127_5,0,0.6667,0.6667,0,0.6667
Rprec_mult_0.20       ,127_6,0.8889,1,1,0.7778,1
Rprec_mult_0.20       ,127_7,0.6667,0.5556,1,0.5556,0.6667
Rprec_mult_0.20       ,127_8,0.25,0.75,0.75,0.8333,0.9167
Rprec_mult_0.20       ,127_9,0.5,0,0,0.5,0.1667
Rprec_mult_0.20       ,128_1,0.8667,0.4,0.3333,0.3333,0.3333
Rprec_mult_0.20       ,128_2,0.8182,0,0.7273,0.3636,0.2727
Rprec_mult_0.20       ,128_3,0.4375,0.3125,0.5625,0.25,0.25
Rprec_mult_0.20       ,129_1,0.3333,0.2222,0.3333,0.3333,0.3333
Rprec_mult_0.20       ,129_2,0.5455,0.6364,0.5455,0.3636,0.2727
Rprec_mult_0.20       ,129_3,0.2727,0.2727,0.1818,0.6364,0.7273
Rprec_mult_0.20       ,129_4,0.75,0.875,0.875,0.375,0.125
Rprec_mult_0.20       ,129_5,0.5833,0.8333,0.5,0.8333,0.75
Rprec_mult_0.20       ,129_6,0.25,0,0,0,0
Rprec_mult_0.20       ,129_7,0.5,0.75,0.75,0,0.75
Rprec_mult_0.20       ,129_8,0.2308,0,0.3077,0.3077,0.3077
Rprec_mult_0.20       ,131_1,0.25,0.5833,0.6667,0.6667,0.6667
Rprec_mult_0.20       ,131_10,0.5,0.625,0.125,0.375,0.875
Rprec_mult_0.20       ,131_2,0.6667,0.1667,0.3333,0,0.3333
Rprec_mult_0.20       ,131_3,0.2,0.4,0.4,0.8,0.8
Rprec_mult_0.20       ,131_4,0.8,1,1,1,1
Rprec_mult_0.20       ,131_5,0.6,0.6,0,0,0.6
Rprec_mult_0.20       ,131_6,1,0.75,0.75,0.5,0.75
Rprec_mult_0.20       ,131_7,0.4444,0.2222,0.1111,0.3333,0.2222
Rprec_mult_0.20       ,131_8,0.3333,0.1667,0,0.3333,0.3333
Rprec_mult_0.20       ,131_9,0.3,0,0,0,0
Rprec_mult_0.20       ,all,0.4347,0.3938,0.4892,0.4101,0.4834
Rprec_mult_0.40       ,106_1,0.1875,0.1875,0.25,0.25,0.25
Rprec_mult_0.40       ,106_10,0,0.3333,0.1667,0.3333,0.1667
Rprec_mult_0.40       ,106_2,0.2727,0.0909,0.3182,0.0455,0.1364
Rprec_mult_0.40       ,106_3,0.25,0.25,0.25,0,0.125
Rprec_mult_0.40       ,106_4,0.4,0.4,0.4,0.4,0.4
Rprec_mult_0.40       ,106_5,0,0.1111,0.1111,0,0.3333
Rprec_mult_0.40       ,106_6,0.25,0.25,0.25,0.5,0.25
Rprec_mult_0.40       ,106_7,0.4,0.8,0.5,0.3,0.6
Rprec_mult_0.40       ,106_8,0,0,0,0,0
Rprec_mult_0.40       ,107_1,0.4375,0.5625,0.5,0.5,0.5
Rprec_mult_0.40       ,107_2,0.8333,0.6667,0.6111,0.5556,0.5
Rprec_mult_0.40       ,107_3,0.6875,0.25,0.5625,0.5625,0.625
Rprec_mult_0.40       ,107_4,0.5625,0,0,0.0625,0.25
Rprec_mult_0.40       ,107_5,0.2222,0.1111,0.1111,0.3333,0.3333
Rprec_mult_0.40       ,107_6,0.7037,0.4815,0.4444,0.5185,0.6296
Rprec_mult_0.40       ,107_7,0.8261,0.6957,0.6087,0.6957,0.6087
Rprec_mult_0.40       ,107_8,0.6875,0.8125,0.6875,0.6875,0.6875
Rprec_mult_0.40       ,108_1,0.45,0.6,0.6,0.6,0.6
Rprec_mult_0.40       ,108_2,0.2273,0.5,0.5,0.5,0.4545
Rprec_mult_0.40       ,108_3,0.05,0.3,0.45,0.25,0.45
Rprec_mult_0.40       ,108_4,0.0714,0.1786,0.4643,0.4286,0.25
Rprec_mult_0.40       ,108_5,0.625,0.5833,0.7083,0.3333,0.75
Rprec_mult_0.40       ,108_6,0.05,0,0.1,0.1,0.15
Rprec_mult_0.40       ,108_7,0.5238,0.2381,0.619,0.619,0.4762
Rprec_mult_0.40       ,108_8,0.6429,0.5714,0.5714,0.5714,0.6429
Rprec_mult_0.40       ,110_1,0.5333,0.6,0.6667,0.6667,0.6667
Rprec_mult_0.40       ,110_2,0.65,0.2,0.65,0.65,0.55
Rprec_mult_0.40       ,110_3,0.4074,0.2222,0.4815,0,0.4815
Rprec_mult_0.40       ,110_4,0.5556,0.1111,0.5,0.5556,0.5556
Rprec_mult_0.40       ,110_5,0.7143,0.7143,0,0.1429,0.7143
Rprec_mult_0.40       ,110_6,0,0,0.4,0.4,0.4
Rprec_mult_0.40       ,110_7,0.7143,0,0.1429,0.1429,0.4286
Rprec_mult_0.40       ,110_8,0.8,0.2,0.1,0.3,0.4
Rprec_mult_0.40       ,110_9,0.3846,0.1538,0.1538,0.2308,0.2308
Rprec_mult_0.40       ,111_1,0.625,0.375,0.5417,0.5417,0.5417
Rprec_mult_0.40       ,111_2,0.8462,0.2308,0.2308,0,0.1538
Rprec_mult_0.40       ,111_3,0.3846,0,0.6154,0,0
Rprec_mult_0.40       ,111_4,0.5833,0,0.3333,0.5,0.4167
Rprec_mult_0.40       ,111_5,0,0,0,0,0
Rprec_mult_0.40       ,111_6,0.75,0.75,0.5,0.75,1
Rprec_mult_0.40       ,111_7,0.5,0,0,0.5,0.5
Rprec_mult_0.40       ,111_8,0.0714,0.5,0.6429,0.4286,0.4286
Rprec_mult_0.40       ,111_9,0.1739,0.0435,0.5217,0.3913,0.2609
Rprec_mult_0.40       ,112_1,0.5789,0.8947,0.7368,0.7368,0.7368
Rprec_mult_0.40       ,112_2,1,0,0.5,0.5,0.8333
Rprec_mult_0.40       ,112_3,0.5,0.5,0.1667,0.25,0.5833
Rprec_mult_0.40       ,112_4,0.2857,0.4762,0.619,0.381,0.5238
Rprec_mult_0.40       ,112_5,0.4375,0.3125,0.4375,0.5625,0.5625
Rprec_mult_0.40       ,112_6,0.2,0.5333,0.4,0.1333,0.4667
Rprec_mult_0.40       ,112_7,0.4,0,0.2,0.5,0.3
Rprec_mult_0.40       ,112_9,0,0.25,0.25,0,0
Rprec_mult_0.40       ,113_1,0.3333,0.3333,0.4444,0.4444,0.4444
Rprec_mult_0.40       ,113_2,0.3333,0.3333,0.25,0.25,0.25
Rprec_mult_0.40       ,113_3,0.6429,0,0.5,0.4286,0.2857
Rprec_mult_0.40       ,113_4,0.0833,0,0,0,0
Rprec_mult_0.40       ,113_5,0.2857,0,0,0.1429,0
Rprec_mult_0.40       ,113_6,0.5556,0.2778,0.3889,0,0.2222
Rprec_mult_0.40       ,113_7,0.5556,0,0.1111,0.0556,0
Rprec_mult_0.40       ,113_8,0.3077,0.0769,0.0769,0,0
Rprec_mult_0.40       ,115_1,0.3889,0.2778,0.4444,0.4444,0.4444
Rprec_mult_0.40       ,115_10,0.2,0,0.2,0,0.2
Rprec_mult_0.40       ,115_11,0,0.5,0.5,0.5,0.5
Rprec_mult_0.40       ,115_2,0.5455,0,0.4545,0.1818,0.4545
Rprec_mult_0.40       ,115_3,0.1667,0.1667,0.1667,0.3333,0.1667
Rprec_mult_0.40       ,115_4,0.5,0,0.5,0,0.5
Rprec_mult_0.40       ,115_5,0.5625,0,0.5625,0.375,0.5
Rprec_mult_0.40       ,115_6,0.4286,0,0.2857,0.1429,0.1429
Rprec_mult_0.40       ,115_7,0.6,0.2,0.2,0,0.2
Rprec_mult_0.40       ,115_8,0.5,0,0.6667,0.5,0.5833
Rprec_mult_0.40       ,115_9,0.25,0.2083,0.4167,0.0417,0.1667
Rprec_mult_0.40       ,116_1,0.6,0.5,0.6,0.6,0.6
Rprec_mult_0.40       ,116_2,0.75,0.25,0.25,0.5,0.25
Rprec_mult_0.40       ,116_3,0.1429,0.2857,0,0,0
Rprec_mult_0.40       ,116_4,0.1818,0,0.3636,0.4545,0.4545
Rprec_mult_0.40       ,116_5,0.5,0,0,0,0
Rprec_mult_0.40       ,116_6,0.3333,0.3333,0.3333,0.3333,0
Rprec_mult_0.40       ,116_7,0,0,0.2857,0,0
Rprec_mult_0.40       ,116_8,0.1176,0.0588,0.1176,0.2353,0.0588
Rprec_mult_0.40       ,117_1,0,0.75,0.5,0.5,0.5
Rprec_mult_0.40       ,117_10,0,0,0.1429,0,0
Rprec_mult_0.40       ,117_2,0,0,0.3333,0,0
Rprec_mult_0.40       ,117_3,0,0,0.2,0.2,0.8
Rprec_mult_0.40       ,117_4,0,0,0.6,0.6,0.6
Rprec_mult_0.40       ,117_5,0,1,1,1,1
Rprec_mult_0.40       ,117_6,0,0.6667,0.6667,1,1
Rprec_mult_0.40       ,117_8,0,0.5,1,0,0.5
Rprec_mult_0.40       ,117_9,0,0.2,0.5,0.2,0.5
Rprec_mult_0.40       ,118_1,0.4,0.52,0.56,0.56,0.56
Rprec_mult_0.40       ,118_2,0.5714,0.6429,0.6429,0.5,0.7143
Rprec_mult_0.40       ,118_3,0.6111,0.8889,0.6111,0.6667,0.6667
Rprec_mult_0.40       ,118_4,0.1429,0,0.4286,0.4286,0.1429
Rprec_mult_0.40       ,118_5,0.25,0,0.5,0.5,0.5
Rprec_mult_0.40       ,118_6,0.3889,0,0.6111,0.4444,0.4444
Rprec_mult_0.40       ,118_7,0.4667,0.4333,0.4667,0.3333,0.4333
Rprec_mult_0.40       ,118_8,0.5667,0.5333,0.1667,0.3667,0.4333
Rprec_mult_0.40       ,119_1,0.4,0.8,0.8,0.8,0.8
Rprec_mult_0.40       ,119_2,0.6667,0,0.7778,0.6667,0.5556
Rprec_mult_0.40       ,119_3,0.8235,0.5294,0.5882,0,0
Rprec_mult_0.40       ,119_4,0.7059,0,0,0,0
Rprec_mult_0.40       ,119_5,0,0.1667,0.3333,0,0
Rprec_mult_0.40       ,119_6,0.125,0.8125,0.4375,0.6875,0.625
Rprec_mult_0.40       ,119_7,0.0476,0.4762,0.2381,0.5714,0.5714
Rprec_mult_0.40       ,119_8,0.1333,0.4667,0.1333,0,0.4
Rprec_mult_0.40       ,121_1,0.2,0.5,0.2,0.2,0.2
Rprec_mult_0.40       ,121_2,0.4545,0.4545,0.4545,0.4545,0.1818
Rprec_mult_0.40       ,121_3,0.3333,0.5833,0.5,0.3333,0.3333
Rprec_mult_0.40       ,121_4,0.3,0.5,0.6,0.7,0.5
Rprec_mult_0.40       ,121_5,0,0.3333,1,0,0
Rprec_mult_0.40       ,121_6,0.3333,0,0.6667,0,0.3333
Rprec_mult_0.40       ,121_7,0,0.75,0.75,0.75,0.75
Rprec_mult_0.40       ,121_8,0.6667,0,0.5,0.3333,0.5
Rprec_mult_0.40       ,124_1,0.3043,0.6957,0.3478,0.3478,0.3478
Rprec_mult_0.40       ,124_10,0.68,0.56,0.64,0.32,0.4
Rprec_mult_0.40       ,124_11,0.375,0.375,0.3125,0.5,0.25
Rprec_mult_0.40       ,124_2,0.6176,0.5588,0.5882,0.2059,0.4118
Rprec_mult_0.40       ,124_3,0.4627,0.4328,0.2985,0.2388,0.209
Rprec_mult_0.40       ,124_4,0.2609,0.3478,0,0.1739,0.2174
Rprec_mult_0.40       ,124_5,0.2222,0.2222,0.1111,0.2222,0.5556
Rprec_mult_0.40       ,124_6,0.7,0.6,0.5667,0.5333,0.5
Rprec_mult_0.40       ,124_7,0.303,0.5152,0.5455,0.3636,0.4545
Rprec_mult_0.40       ,124_8,0.3,0.525,0.5,0.425,0.45
Rprec_mult_0.40       ,124_9,0.6486,0.2432,0.4595,0.2703,0.5946
Rprec_mult_0.40       ,125_1,0.6,0.9,0.9,0.9,0.9
Rprec_mult_0.40       ,125_2,0.3333,1,1,0.6667,1
Rprec_mult_0.40       ,125_3,0.5,1,1,0.75,1
Rprec_mult_0.40       ,125_4,0,0.1818,0.1818,0.2727,0.1818
Rprec_mult_0.40       ,125_5,0.6429,0.5,0.7857,0,0.7857
Rprec_mult_0.40       ,125_6,0,0,0,0.5,0.5
Rprec_mult_0.40       ,127_1,0.3158,0.4737,0.4211,0.4211,0.4211
Rprec_mult_0.40       ,127_2,0.2308,0.2308,0.0769,0.3077,0.2308
Rprec_mult_0.40       ,127_3,0.4783,0.2609,0.7391,0.7391,0.8261
Rprec_mult_0.40       ,127_4,0.9091,0,0.7273,0.6364,0.9091
Rprec_mult_0.40       ,127_5,0,0.3333,0.3333,0,0.5
Rprec_mult_0.40       ,127_6,0.6667,0.8889,0.8333,0.7222,0.9444
Rprec_mult_0.40       ,127_7,0.4706,0.5294,0.8235,0.6471,0.8235
Rprec_mult_0.40       ,127_8,0.2174,0.6522,0.7826,0.8261,0.8696
Rprec_mult_0.40       ,127_9,0.2727,0.0909,0.0909,0.4545,0.0909
Rprec_mult_0.40       ,128_1,0.5862,0.4138,0.3793,0.3793,0.3793
Rprec_mult_0.40       ,128_2,0.5455,0.0455,0.6818,0.3182,0.2273
Rprec_mult_0.40       ,128_3,0.5,0.1562,0.5312,0.2188,0.25
Rprec_mult_0.40       ,129_1,0.2222,0.2778,0.2778,0.2778,0.2778
Rprec_mult_0.40       ,129_2,0.3636,0.5,0.5909,0.1818,0.4091
Rprec_mult_0.40       ,129_3,0.1364,0.2727,0.3182,0.5455,0.5
Rprec_mult_0.40       ,129_4,0.7333,0.8,0.6667,0.2667,0.2667
Rprec_mult_0.40       ,129_5,0.6957,0.6522,0.4348,0.6522,0.6087
Rprec_mult_0.40       ,129_6,0.125,0,0,0,0
Rprec_mult_0.40       ,129_7,0.625,0.375,0.5,0,0.375
Rprec_mult_0.40       ,129_8,0.3077,0,0.1923,0.1923,0.1923
Rprec_mult_0.40       ,131_1,0.3333,0.5417,0.4583,0.4583,0.4583
Rprec_mult_0.40       ,131_10,0.4667,0.5333,0.2,0.2667,0.6667
Rprec_mult_0.40       ,131_2,0.6087,0.1739,0.2174,0,0.2174
Rprec_mult_0.40       ,131_3,0.3333,0.2222,0.2222,0.6667,0.6667
Rprec_mult_0.40       ,131_4,0.6,1,0.9,0.7,1
Rprec_mult_0.40       ,131_5,0.4444,0.4444,0,0,0.3333
Rprec_mult_0.40       ,131_6,0.7143,0.5714,0.8571,0.4286,0.7143
Rprec_mult_0.40       ,131_7,0.6111,0.2778,0.1111,0.2778,0.2222
Rprec_mult_0.40       ,131_8,0.3636,0.2727,0,0.2727,0.4545
Rprec_mult_0.40       ,131_9,0.25,0.05,0.1,0,0
Rprec_mult_0.40       ,all,0.3797,0.3294,0.4133,0.3463,0.4144
Rprec_mult_0.60       ,106_1,0.1667,0.1667,0.2917,0.2917,0.2917
Rprec_mult_0.60       ,106_10,0,0.25,0.125,0.25,0.125
Rprec_mult_0.60       ,106_2,0.3125,0.0625,0.25,0.0312,0.1562
Rprec_mult_0.60       ,106_3,0.2727,0.1818,0.2727,0,0.0909
Rprec_mult_0.60       ,106_4,0.375,0.25,0.25,0.25,0.25
Rprec_mult_0.60       ,106_5,0,0.0769,0.2308,0,0.3077
Rprec_mult_0.60       ,106_6,0.2,0.2,0.2,0.6,0.4
Rprec_mult_0.60       ,106_7,0.2667,0.6,0.4,0.3333,0.5333
Rprec_mult_0.60       ,106_8,0.125,0,0.125,0,0.125
Rprec_mult_0.60       ,107_1,0.375,0.4167,0.4583,0.4583,0.4583
Rprec_mult_0.60       ,107_2,0.6923,0.6154,0.5,0.6154,0.4231
Rprec_mult_0.60       ,107_3,0.6667,0.2917,0.4583,0.4167,0.5833
Rprec_mult_0.60       ,107_4,0.4583,0,0,0.0417,0.2083
Rprec_mult_0.60       ,107_5,0.3077,0.1538,0.3077,0.3077,0.3846
Rprec_mult_0.60       ,107_6,0.5854,0.439,0.3171,0.3902,0.4878
Rprec_mult_0.60       ,107_7,0.6571,0.5714,0.5143,0.5143,0.6
Rprec_mult_0.60       ,107_8,0.5833,0.6667,0.5417,0.625,0.625
Rprec_mult_0.60       ,108_1,0.3793,0.5517,0.5172,0.5172,0.5172
Rprec_mult_0.60       ,108_2,0.25,0.4375,0.4688,0.4062,0.4062
Rprec_mult_0.60       ,108_3,0.069,0.3103,0.4138,0.2414,0.4138
Rprec_mult_0.60       ,108_4,0.0952,0.1429,0.3333,0.3571,0.2381
Rprec_mult_0.60       ,108_5,0.5429,0.5143,0.6286,0.2571,0.6286
Rprec_mult_0.60       ,108_6,0.0333,0,0.0667,0.0667,0.1
Rprec_mult_0.60       ,108_7,0.375,0.2812,0.5625,0.5,0.5
Rprec_mult_0.60       ,108_8,0.5238,0.4762,0.4762,0.5238,0.5238
Rprec_mult_0.60       ,110_1,0.3636,0.4091,0.4545,0.4545,0.4545
Rprec_mult_0.60       ,110_2,0.5667,0.1667,0.5,0.5333,0.4333
Rprec_mult_0.60       ,110_3,0.425,0.2,0.525,0,0.475
Rprec_mult_0.60       ,110_4,0.6538,0.0769,0.5,0.5,0.5385
Rprec_mult_0.60       ,110_5,0.7,0.6,0.1,0.2,0.5
Rprec_mult_0.60       ,110_6,0,0,0.25,0.5,0.375
Rprec_mult_0.60       ,110_7,0.4545,0,0.0909,0.1818,0.4545
Rprec_mult_0.60       ,110_8,0.7143,0.1429,0.0714,0.2143,0.2857
Rprec_mult_0.60       ,110_9,0.4211,0.1053,0.1053,0.2105,0.1579
Rprec_mult_0.60       ,111_1,0.5278,0.3611,0.3611,0.3611,0.3611
Rprec_mult_0.60       ,111_2,0.6842,0.2632,0.2632,0,0.1053
Rprec_mult_0.60       ,111_3,0.35,0,0.6,0,0
Rprec_mult_0.60       ,111_4,0.4444,0,0.3333,0.3889,0.2778
Rprec_mult_0.60       ,111_5,0,0,0,0,0
Rprec_mult_0.60       ,111_6,0.6667,0.8333,0.6667,0.6667,0.8333
Rprec_mult_0.60       ,111_7,0.3333,0,0,0.6667,0.6667
Rprec_mult_0.60       ,111_8,0.0476,0.5714,0.5238,0.3333,0.3333
Rprec_mult_0.60       ,111_9,0.1429,0.0571,0.4571,0.2857,0.2
Rprec_mult_0.60       ,112_1,0.4483,0.7931,0.7241,0.7241,0.7241
Rprec_mult_0.60       ,112_2,1,0,0.375,0.375,0.875
Rprec_mult_0.60       ,112_3,0.4444,0.5,0.2222,0.3333,0.4444
Rprec_mult_0.60       ,112_4,0.2581,0.4194,0.4839,0.3548,0.5161
Rprec_mult_0.60       ,112_5,0.3043,0.3913,0.4348,0.4348,0.4348
Rprec_mult_0.60       ,112_6,0.2273,0.3636,0.3636,0.1364,0.4091
Rprec_mult_0.60       ,112_7,0.3333,0.0667,0.2,0.4667,0.2
Rprec_mult_0.60       ,112_9,0,0.2,0.2,0,0.2
Rprec_mult_0.60       ,113_1,0.3333,0.2222,0.2963,0.2963,0.2963
Rprec_mult_0.60       ,113_2,0.4444,0.2778,0.2778,0.2778,0.2222
Rprec_mult_0.60       ,113_3,0.4762,0,0.3333,0.4286,0.2381
Rprec_mult_0.60       ,113_4,0.0556,0,0,0,0
Rprec_mult_0.60       ,113_5,0.3,0,0,0.1,0
Rprec_mult_0.60       ,113_6,0.3704,0.2222,0.3333,0,0.2593
Rprec_mult_0.60       ,113_7,0.4444,0,0.0741,0.0741,0.037
Rprec_mult_0.60       ,113_8,0.2105,0.1053,0.1053,0,0
Rprec_mult_0.60       ,115_1,0.5185,0.2963,0.3704,0.3704,0.3704
Rprec_mult_0.60       ,115_10,0.125,0,0.125,0,0.125
Rprec_mult_0.60       ,115_11,0,0.3333,0.3333,0.3333,0.3333
Rprec_mult_0.60       ,115_2,0.4706,0.1765,0.3529,0.2353,0.4706
Rprec_mult_0.60       ,115_3,0.25,0.125,0.125,0.25,0.125
Rprec_mult_0.60       ,115_4,0.5,0,0.3333,0,0.3333
Rprec_mult_0.60       ,115_5,0.5217,0,0.4783,0.3043,0.4348
Rprec_mult_0.60       ,115_6,0.2727,0,0.2727,0.0909,0.0909
Rprec_mult_0.60       ,115_7,0.375,0.125,0.125,0.125,0.125
Rprec_mult_0.60       ,115_8,0.3889,0,0.6111,0.4444,0.5
Rprec_mult_0.60       ,115_9,0.2286,0.1429,0.3143,0.0571,0.1429
Rprec_mult_0.60       ,116_1,0.4667,0.4,0.6,0.6,0.6
Rprec_mult_0.60       ,116_2,0.5,0.5,0.1667,0.3333,0.1667
Rprec_mult_0.60       ,116_3,0.1,0.2,0,0,0
Rprec_mult_0.60       ,116_4,0.1765,0,0.3529,0.3529,0.4706
Rprec_mult_0.60       ,116_5,0.5,0,0,0,0
Rprec_mult_0.60       ,116_6,0.6,0.2,0.2,0.2,0.2
Rprec_mult_0.60       ,116_7,0,0,0.1818,0,0.1818
Rprec_mult_0.60       ,116_8,0.1154,0.0385,0.0769,0.2308,0.1923
Rprec_mult_0.60       ,117_1,0,0.5,0.5,0.5,0.5
Rprec_mult_0.60       ,117_10,0,0,0.0909,0,0
Rprec_mult_0.60       ,117_2,0,0,0.25,0,0
Rprec_mult_0.60       ,117_3,0,0,0.1429,0.1429,0.7143
Rprec_mult_0.60       ,117_4,0,0,0.5714,0.7143,0.7143
Rprec_mult_0.60       ,117_5,0,0.8333,0.8333,0.8333,1
Rprec_mult_0.60       ,117_6,0,0.75,0.75,0.75,0.75
Rprec_mult_0.60       ,117_8,0,0.3333,0.6667,0,0.3333
Rprec_mult_0.60       ,117_9,0,0.2,0.3333,0.2,0.4
Rprec_mult_0.60       ,118_1,0.3784,0.3514,0.4054,0.4054,0.4054
Rprec_mult_0.60       ,118_2,0.6,0.65,0.65,0.6,0.7
Rprec_mult_0.60       ,118_3,0.4815,0.6667,0.4815,0.6296,0.6296
Rprec_mult_0.60       ,118_4,0.1818,0,0.3636,0.3636,0.0909
Rprec_mult_0.60       ,118_5,0.1667,0,0.5,0.3333,0.5
Rprec_mult_0.60       ,118_6,0.3333,0,0.4074,0.3333,0.4444
Rprec_mult_0.60       ,118_7,0.5556,0.4,0.4222,0.3333,0.4222
Rprec_mult_0.60       ,118_8,0.5556,0.4,0.2222,0.4222,0.4222
Rprec_mult_0.60       ,119_1,0.2857,0.6429,0.6429,0.6429,0.6429
Rprec_mult_0.60       ,119_2,0.5714,0,0.7143,0.5,0.4286
Rprec_mult_0.60       ,119_3,0.68,0.44,0.48,0,0
Rprec_mult_0.60       ,119_4,0.6,0,0,0.04,0
Rprec_mult_0.60       ,119_5,0,0.125,0.25,0,0
Rprec_mult_0.60       ,119_6,0.1739,0.6957,0.5217,0.6957,0.6087
Rprec_mult_0.60       ,119_7,0.0312,0.4062,0.2188,0.5938,0.5938
Rprec_mult_0.60       ,119_8,0.0909,0.4091,0.1364,0,0.3182
Rprec_mult_0.60       ,121_1,0.1429,0.4286,0.2143,0.2143,0.2143
Rprec_mult_0.60       ,121_2,0.3529,0.4118,0.3529,0.4118,0.1765
Rprec_mult_0.60       ,121_3,0.3889,0.5556,0.3889,0.2778,0.4444
Rprec_mult_0.60       ,121_4,0.2857,0.4286,0.5714,0.6429,0.5714
Rprec_mult_0.60       ,121_5,0,0.2,0.8,0.2,0.2
Rprec_mult_0.60       ,121_6,0.2,0.4,0.4,0,0.4
Rprec_mult_0.60       ,121_7,0,0.6,0.6,0.6,0.6
Rprec_mult_0.60       ,121_8,0.6667,0,0.3333,0.4444,0.3333
Rprec_mult_0.60       ,124_1,0.2941,0.5294,0.4118,0.4118,0.4118
Rprec_mult_0.60       ,124_10,0.6486,0.4324,0.5405,0.3243,0.3514
Rprec_mult_0.60       ,124_11,0.375,0.375,0.25,0.4167,0.25
Rprec_mult_0.60       ,124_2,0.46,0.5,0.54,0.2,0.34
Rprec_mult_0.60       ,124_3,0.396,0.3861,0.2871,0.2178,0.1881
Rprec_mult_0.60       ,124_4,0.2286,0.3714,0,0.1429,0.1714
Rprec_mult_0.60       ,124_5,0.1429,0.1429,0.0714,0.2143,0.3571
Rprec_mult_0.60       ,124_6,0.5556,0.4889,0.5333,0.4889,0.4889
Rprec_mult_0.60       ,124_7,0.24,0.46,0.52,0.36,0.42
Rprec_mult_0.60       ,124_8,0.2667,0.4,0.4,0.4167,0.35
Rprec_mult_0.60       ,124_9,0.5536,0.25,0.4464,0.2857,0.6071
Rprec_mult_0.60       ,125_1,0.4,0.9333,0.6667,0.6667,0.6667
Rprec_mult_0.60       ,125_2,0.2,0.8,0.8,0.6,0.8
Rprec_mult_0.60       ,125_3,0.4,0.8,0.8,0.8,0.8
Rprec_mult_0.60       ,125_4,0,0.1875,0.1875,0.1875,0.125
Rprec_mult_0.60       ,125_5,0.6667,0.4762,0.619,0.0476,0.6667
Rprec_mult_0.60       ,125_6,0,0,0,0.3333,0.3333
Rprec_mult_0.60       ,127_1,0.2857,0.5,0.3929,0.3929,0.3929
Rprec_mult_0.60       ,127_2,0.15,0.2,0.1,0.25,0.2
Rprec_mult_0.60       ,127_3,0.3824,0.2353,0.6471,0.6765,0.7059
Rprec_mult_0.60       ,127_4,0.75,0,0.5625,0.5,0.8125
Rprec_mult_0.60       ,127_5,0,0.2222,0.4444,0,0.3333
Rprec_mult_0.60       ,127_6,0.6154,0.8077,0.8077,0.6538,0.8077
Rprec_mult_0.60       ,127_7,0.36,0.52,0.64,0.64,0.68
Rprec_mult_0.60       ,127_8,0.1714,0.4857,0.6857,0.7143,0.7714
Rprec_mult_0.60       ,127_9,0.2353,0.1176,0.1176,0.4118,0.1176
Rprec_mult_0.60       ,128_1,0.4186,0.3953,0.3721,0.3721,0.3721
Rprec_mult_0.60       ,128_2,0.3939,0.0303,0.5758,0.2424,0.2424
Rprec_mult_0.60       ,128_3,0.4043,0.1702,0.4681,0.2128,0.2979
Rprec_mult_0.60       ,129_1,0.1852,0.2222,0.2593,0.2593,0.2593
Rprec_mult_0.60       ,129_2,0.375,0.4688,0.4688,0.25,0.4062
Rprec_mult_0.60       ,129_3,0.0909,0.2121,0.2424,0.4242,0.4848
Rprec_mult_0.60       ,129_4,0.7273,0.7727,0.6818,0.2273,0.1818
Rprec_mult_0.60       ,129_5,0.6,0.5714,0.4,0.5714,0.5714
Rprec_mult_0.60       ,129_6,0.0833,0,0,0,0.0833
Rprec_mult_0.60       ,129_7,0.5,0.3333,0.5,0,0.3333
Rprec_mult_0.60       ,129_8,0.2051,0,0.1795,0.1795,0.1795
Rprec_mult_0.60       ,131_1,0.25,0.5,0.4167,0.4167,0.4167
Rprec_mult_0.60       ,131_10,0.4348,0.5217,0.1739,0.2609,0.5217
