name,qid,human,transformer,gpt3,chat_tom
set_recall            ,141_1-1,0.1538,0.3077,0,0.1538
set_recall            ,141_1-3,0.2857,0.3061,0.0408,0.102
set_recall            ,141_1-5,0.6591,0,0,0.1364
set_recall            ,141_2-1,0.3407,0.5934,0.1319,0.7582
set_recall            ,141_2-11,0.9649,1,0.9123,0.9649
set_recall            ,141_2-3,0.7059,0.7255,0.1569,0.7059
set_recall            ,141_2-9,0.8723,0.9574,0.0213,0.9362
set_recall            ,142_1-3,0.9625,0.9375,0.975,0.85
set_recall            ,142_1-5,0.8251,0.9399,0.8361,0.7596
set_recall            ,142_2-2,0.9773,0.9318,0.5682,0.7727
set_recall            ,142_3-1,0.4327,0.0385,0.4808,0.7981
set_recall            ,142_3-3,0.8549,0.8653,0.772,0.8497
set_recall            ,142_3-5,0.9592,0.9796,0.9796,0.9796
set_recall            ,142_4-1,0.1385,0,0.8154,0.3077
set_recall            ,142_5-1,0,0.0164,0.8197,0.8525
set_recall            ,142_5-3,0.1399,0.8951,0.8741,0.8322
set_recall            ,142_5-5,0.0172,0.0086,0.0086,0.7241
set_recall            ,142_5-7,0.4563,0.1165,0.8738,0.7864
set_recall            ,142_5-9,0.4706,0.6863,0.6471,0.7843
set_recall            ,142_6-1,0.6023,0.0341,0.3977,0.1818
set_recall            ,142_6-3,0.4355,0.3629,0.9516,0.4355
set_recall            ,142_7-1,0.3957,0.0144,0.7986,0.8561
set_recall            ,142_8-1,0.8481,0.5696,0.8861,0.8861
set_recall            ,142_9-1,0.5294,0.2059,0.0882,0.4706
set_recall            ,143_1-1,0.9623,0.9811,1,0.8868
set_recall            ,143_1-11,0.8333,0.7222,0.9444,0.7778
set_recall            ,143_1-13,0.5294,0.3529,0.3529,0.1765
set_recall            ,143_1-15,0.6133,0.3867,0.3467,0.2533
set_recall            ,143_1-17,0.6944,0,0.6944,0.6944
set_recall            ,143_1-19,0.2,0.0333,0.2333,0.1
set_recall            ,143_1-3,0.8333,0.5333,0.6667,0.7
set_recall            ,143_1-5,0.8,1,1,1
set_recall            ,143_1-7,1,0.9231,0.9231,1
set_recall            ,144_1-1,0.7348,0.5606,0.75,0.8182
set_recall            ,144_1-3,0.5172,0,0.5517,0.5517
set_recall            ,144_1-5,0.6316,0.7368,0.5263,0.5263
set_recall            ,144_2-1,0.9194,0.6613,0.871,0.8387
set_recall            ,144_2-11,0.8667,0.8778,0.7333,0.4444
set_recall            ,144_2-13,1,0.94,0.94,0.92
set_recall            ,144_2-15,1,1,0.6957,0.7391
set_recall            ,144_2-17,0.8824,0.1765,0.7059,0.8824
set_recall            ,144_2-3,0.8162,0.6541,0.5514,0.5568
set_recall            ,144_2-5,0.9767,0.0698,0.9767,0.4419
set_recall            ,144_2-7,0.925,0.975,1,1
set_recall            ,144_2-9,0.8409,0.7727,0.5909,0.7273
set_recall            ,144_3-1,1,0,0,0.2857
set_recall            ,145_1-1,0.8211,0.9263,0.7895,0.7474
set_recall            ,145_1-3,0.8333,0.9444,0.8611,0.8611
set_recall            ,145_1-5,0.96,0.96,0.96,0.96
set_recall            ,145_1-7,0.75,0.7917,0.5833,0.7917
set_recall            ,145_2-1,1,1,0.9167,1
set_recall            ,145_2-3,0.96,1,0.96,0.96
set_recall            ,145_2-5,0.9855,0.942,1,0.971
set_recall            ,146_1-1,0.9762,0.9881,0.9643,0.9286
set_recall            ,146_1-3,0.88,0.92,0.88,0.87
set_recall            ,146_1-5,0.5932,0.661,0.7797,0.5763
set_recall            ,146_1-7,0.4641,0.5691,0.3923,0.2376
set_recall            ,146_1-9,0.7219,0.7515,0.3846,0.7633
set_recall            ,147_1-1,0.7597,0.7364,0.7364,0.6279
set_recall            ,147_1-11,0.4201,0.5325,0.3491,0.3491
set_recall            ,147_1-13,0.284,0.4321,0.4198,0.4074
set_recall            ,147_1-15,0.1143,0,0.5143,0.4
set_recall            ,147_1-7,0.7826,0.2826,0.1739,0.1087
set_recall            ,147_2-1,0.4104,0.5,0.4403,0.4403
set_recall            ,147_2-3,0.3396,0,0.4717,0.3208
set_recall            ,147_2-5,0.4639,0.2474,0.4845,0.3505
set_recall            ,148_1-1,0.551,0.1224,0.2653,0.4082
set_recall            ,148_1-3,0.1509,0.2358,0.1604,0.1509
set_recall            ,148_1-5,0.2558,0.5349,0.4186,0.4651
set_recall            ,148_1-9,0.6737,0.6842,0.6316,0.3895
set_recall            ,148_2-3,0.4045,0.1236,0.3483,0.4157
set_recall            ,148_2-5,0.4083,0,0.325,0.3083
set_recall            ,149_1-1,0.775,0.875,0.725,0.5375
set_recall            ,149_1-5,0.6404,0.764,0.7079,0.5843
set_recall            ,149_2-1,0.6042,0,0.7292,0.6667
set_recall            ,149_2-5,0.8143,0.8286,0.7143,0.7643
set_recall            ,149_2-7,0.4157,0.5506,0.5112,0.4551
set_recall            ,149_3-1,0.3684,0.0351,0.386,0.3509
set_recall            ,149_3-3,0.4062,0.5312,0.7188,0.375
set_recall            ,149_3-7,0.6579,0,0.5316,0.5368
set_recall            ,149_3-9,0.9262,0.8525,0.9836,0.9262
set_recall            ,all,0.6609,0.4867,0.6006,0.6031
set_relative_P        ,132_1-1,0.6429,0.5357,0.5714,0.2857
set_relative_P        ,132_1-3,0.4727,0.4091,0.2545,0.1
set_relative_P        ,132_1-5,0.2231,0,0.0083,0.3884
set_relative_P        ,132_2-1,0.8276,0,0.7069,0.7414
set_relative_P        ,132_2-11,0.0714,0.4881,0.5595,0.5833
set_relative_P        ,132_2-13,1,0,1,0.5217
set_relative_P        ,132_2-3,0.8721,0.9419,0.1395,0.0465
set_relative_P        ,132_2-5,0.7895,0.9474,0.8421,0.7544
set_relative_P        ,132_2-7,0.8667,0.7,0.9333,0.9
set_relative_P        ,132_3-1,0.9286,0,0.9167,0.9048
set_relative_P        ,132_3-3,0.963,0.2593,0.963,0
set_relative_P        ,132_3-5,0.7727,0,0.7727,0.7727
set_relative_P        ,133_1-1,0.4312,0.211,0.4679,0.4587
set_relative_P        ,133_1-3,0.4068,0.5508,0.1017,0.4068
set_relative_P        ,133_1-5,0.1101,0.0308,0.0044,0.0441
set_relative_P        ,133_1-7,0.5918,0.3265,0.1633,0.6939
set_relative_P        ,133_2-1,0.637,0,0.6741,0.637
set_relative_P        ,133_2-3,0.3083,0.275,0.2083,0
set_relative_P        ,133_3-2,0.6386,0.6145,0.0723,0.3855
set_relative_P        ,133_3-4,0.625,0.2917,0.6667,0.7917
set_relative_P        ,133_3-6,0.5,0.302,0.4059,0.4059
set_relative_P        ,133_3-8,0.7391,0.5565,0.5043,0.6087
set_relative_P        ,135_1-1,0.7581,0.7419,0.7581,0.629
set_relative_P        ,135_1-3,0.3723,0.438,0.2409,0.2774
set_relative_P        ,135_1-5,0.5299,0.0448,0.3284,0.4701
set_relative_P        ,135_1-7,0.4,0.3333,0.5778,0.5333
set_relative_P        ,135_2-1,0.7579,0.1053,0.7053,0.6526
set_relative_P        ,135_2-11,0.4848,0.3939,0.2323,0.2222
set_relative_P        ,135_2-3,0.7872,0.3936,0.766,0.5532
set_relative_P        ,135_2-5,0.74,0.52,0.52,0.68
set_relative_P        ,135_2-7,0.6757,0.6757,0.6486,0.1081
set_relative_P        ,135_2-9,0.7755,0.8571,0.7347,0.6122
set_relative_P        ,135_3-1,0.5972,0.5486,0.5694,0.6181
set_relative_P        ,135_3-3,0.1579,0.2398,0.3041,0.3392
set_relative_P        ,135_3-5,0.5981,0.5933,0.0239,0.1435
set_relative_P        ,135_4-1,0.8077,0,0,0.7308
set_relative_P        ,136_1-1,0.9417,0.9806,0.9126,0.8932
set_relative_P        ,136_1-11,0.9074,0.9074,0.9074,0.9259
set_relative_P        ,136_1-13,0.7193,0.807,0.7193,0.7895
set_relative_P        ,136_1-3,0.625,0.9318,0.8864,0.9773
set_relative_P        ,136_1-5,0.6774,0.8548,0.8387,0.7258
set_relative_P        ,136_1-7,0.8387,0.7204,0.9032,0.8172
set_relative_P        ,136_1-9,0.8357,0.5714,0.5071,0.6429
set_relative_P        ,136_2-1,1,0,0.3846,1
set_relative_P        ,136_2-3,0.9029,0.9126,0.9417,0.932
set_relative_P        ,136_2-5,1,0.8636,1,0.9545
set_relative_P        ,137_1-1,1,0.9667,0.9667,0.9667
set_relative_P        ,137_1-3,1,1,1,0.4444
set_relative_P        ,137_1-5,0.9,0.35,1,0.95
set_relative_P        ,137_1-7,1,1,1,1
set_relative_P        ,137_1-9,0.9091,0,0.6364,0.6364
set_relative_P        ,138_1-1,0.1375,0.625,0.3375,0.375
set_relative_P        ,138_1-11,0.7931,0.5172,0.6552,0.7586
set_relative_P        ,138_1-3,0.4667,0.6,0.6,0.3333
set_relative_P        ,138_1-5,0.32,0.46,0.14,0.3
set_relative_P        ,138_1-7,0,0,0,0.2581
set_relative_P        ,138_1-9,0.7037,0.8765,0.4444,0.7284
set_relative_P        ,139_1-1,0.4066,0.4066,0.5714,0.0989
set_relative_P        ,139_1-3,0.8065,0,0.7097,0.7097
set_relative_P        ,139_1-5,0.9429,0,0.9429,0.4286
set_relative_P        ,139_1-7,0.2703,0.1081,0.4595,0.4595
set_relative_P        ,139_2-11,0.4255,0,0.0851,0.0851
set_relative_P        ,139_2-13,0.2273,0.3693,0.0739,0.108
set_relative_P        ,139_2-15,0.7833,0.8167,0.4833,0.4
set_relative_P        ,139_2-17,0.5,0.0571,0.5286,0.4714
set_relative_P        ,139_2-3,0.535,0.65,0.43,0.37
set_relative_P        ,139_2-7,0.55,0.2429,0.3,0.4857
set_relative_P        ,139_2-9,0.9658,0.9744,0.9744,0.906
set_relative_P        ,140_1-11,0.8043,0.6957,0.8261,0.8043
set_relative_P        ,140_1-3,0.8118,0.8706,0.8235,0.8353
set_relative_P        ,140_1-7,0.8,0.88,0.92,0.8
set_relative_P        ,140_1-9,0.75,0.05,0.3,0.65
set_relative_P        ,140_2-1,0.8837,0,0.8372,0.6512
set_relative_P        ,140_2-3,0.8095,0.9048,0.8571,0.8571
set_relative_P        ,140_3-1,0.8281,0,0.8438,0.6094
set_relative_P        ,140_4-10,1,0,1,1
set_relative_P        ,140_4-12,1,0.45,0.75,0.8
set_relative_P        ,140_4-14,0.7841,0.0795,0.9432,0.8636
set_relative_P        ,140_4-16,0.766,0,0.8511,0.8404
set_relative_P        ,140_4-2,0.9231,0,0.9103,0.859
set_relative_P        ,140_4-6,0.6923,0.5769,0.5769,0.6538
set_relative_P        ,140_4-8,0.7467,0.76,0.4667,0.9333
set_relative_P        ,141_1-1,0.1538,0.3077,0,0.1538
set_relative_P        ,141_1-3,0.2857,0.3061,0.0408,0.102
set_relative_P        ,141_1-5,0.6591,0,0,0.1364
set_relative_P        ,141_2-1,0.3407,0.5934,0.1319,0.7582
set_relative_P        ,141_2-11,0.9649,1,0.9123,0.9649
set_relative_P        ,141_2-3,0.7059,0.7255,0.1569,0.7059
set_relative_P        ,141_2-9,0.8723,0.9574,0.0213,0.9362
set_relative_P        ,142_1-3,0.9625,0.9375,0.975,0.85
set_relative_P        ,142_1-5,0.8251,0.9399,0.8361,0.7596
set_relative_P        ,142_2-2,0.9773,0.9318,0.5682,0.7727
set_relative_P        ,142_3-1,0.4327,0.0385,0.4808,0.7981
set_relative_P        ,142_3-3,0.8549,0.8653,0.772,0.8497
set_relative_P        ,142_3-5,0.9592,0.9796,0.9796,0.9796
set_relative_P        ,142_4-1,0.1385,0,0.8154,0.3077
set_relative_P        ,142_5-1,0,0.0164,0.8197,0.8525
set_relative_P        ,142_5-3,0.1399,0.8951,0.8741,0.8322
set_relative_P        ,142_5-5,0.0172,0.0086,0.0086,0.7241
set_relative_P        ,142_5-7,0.4563,0.1165,0.8738,0.7864
set_relative_P        ,142_5-9,0.4706,0.6863,0.6471,0.7843
set_relative_P        ,142_6-1,0.6023,0.0341,0.3977,0.1818
set_relative_P        ,142_6-3,0.4355,0.3629,0.9516,0.4355
set_relative_P        ,142_7-1,0.3957,0.0144,0.7986,0.8561
set_relative_P        ,142_8-1,0.8481,0.5696,0.8861,0.8861
set_relative_P        ,142_9-1,0.5294,0.2059,0.0882,0.4706
set_relative_P        ,143_1-1,0.9623,0.9811,1,0.8868
set_relative_P        ,143_1-11,0.8333,0.7222,0.9444,0.7778
set_relative_P        ,143_1-13,0.5294,0.3529,0.3529,0.1765
set_relative_P        ,143_1-15,0.6133,0.3867,0.3467,0.2533
set_relative_P        ,143_1-17,0.6944,0,0.6944,0.6944
set_relative_P        ,143_1-19,0.2,0.0333,0.2333,0.1
set_relative_P        ,143_1-3,0.8333,0.5333,0.6667,0.7
set_relative_P        ,143_1-5,0.8,1,1,1
set_relative_P        ,143_1-7,1,0.9231,0.9231,1
set_relative_P        ,144_1-1,0.7348,0.5606,0.75,0.8182
set_relative_P        ,144_1-3,0.5172,0,0.5517,0.5517
set_relative_P        ,144_1-5,0.6316,0.7368,0.5263,0.5263
set_relative_P        ,144_2-1,0.9194,0.6613,0.871,0.8387
set_relative_P        ,144_2-11,0.8667,0.8778,0.7333,0.4444
set_relative_P        ,144_2-13,1,0.94,0.94,0.92
set_relative_P        ,144_2-15,1,1,0.6957,0.7391
set_relative_P        ,144_2-17,0.8824,0.1765,0.7059,0.8824
set_relative_P        ,144_2-3,0.8162,0.6541,0.5514,0.5568
set_relative_P        ,144_2-5,0.9767,0.0698,0.9767,0.4419
set_relative_P        ,144_2-7,0.925,0.975,1,1
set_relative_P        ,144_2-9,0.8409,0.7727,0.5909,0.7273
set_relative_P        ,144_3-1,1,0,0,0.2857
set_relative_P        ,145_1-1,0.8211,0.9263,0.7895,0.7474
set_relative_P        ,145_1-3,0.8333,0.9444,0.8611,0.8611
set_relative_P        ,145_1-5,0.96,0.96,0.96,0.96
set_relative_P        ,145_1-7,0.75,0.7917,0.5833,0.7917
set_relative_P        ,145_2-1,1,1,0.9167,1
set_relative_P        ,145_2-3,0.96,1,0.96,0.96
set_relative_P        ,145_2-5,0.9855,0.942,1,0.971
set_relative_P        ,146_1-1,0.9762,0.9881,0.9643,0.9286
set_relative_P        ,146_1-3,0.88,0.92,0.88,0.87
set_relative_P        ,146_1-5,0.5932,0.661,0.7797,0.5763
set_relative_P        ,146_1-7,0.4641,0.5691,0.3923,0.2376
set_relative_P        ,146_1-9,0.7219,0.7515,0.3846,0.7633
set_relative_P        ,147_1-1,0.7597,0.7364,0.7364,0.6279
set_relative_P        ,147_1-11,0.4201,0.5325,0.3491,0.3491
set_relative_P        ,147_1-13,0.284,0.4321,0.4198,0.4074
set_relative_P        ,147_1-15,0.1143,0,0.5143,0.4
set_relative_P        ,147_1-7,0.7826,0.2826,0.1739,0.1087
set_relative_P        ,147_2-1,0.4104,0.5,0.4403,0.4403
set_relative_P        ,147_2-3,0.3396,0,0.4717,0.3208
set_relative_P        ,147_2-5,0.4639,0.2474,0.4845,0.3505
set_relative_P        ,148_1-1,0.551,0.1224,0.2653,0.4082
set_relative_P        ,148_1-3,0.1509,0.2358,0.1604,0.1509
set_relative_P        ,148_1-5,0.2558,0.5349,0.4186,0.4651
set_relative_P        ,148_1-9,0.6737,0.6842,0.6316,0.3895
set_relative_P        ,148_2-3,0.4045,0.1236,0.3483,0.4157
set_relative_P        ,148_2-5,0.4083,0,0.325,0.3083
set_relative_P        ,149_1-1,0.775,0.875,0.725,0.5375
set_relative_P        ,149_1-5,0.6404,0.764,0.7079,0.5843
set_relative_P        ,149_2-1,0.6042,0,0.7292,0.6667
set_relative_P        ,149_2-5,0.8143,0.8286,0.7143,0.7643
set_relative_P        ,149_2-7,0.4157,0.5506,0.5112,0.4551
set_relative_P        ,149_3-1,0.3684,0.0351,0.386,0.3509
set_relative_P        ,149_3-3,0.4062,0.5312,0.7188,0.375
set_relative_P        ,149_3-7,0.6579,0,0.5316,0.5368
set_relative_P        ,149_3-9,0.9262,0.8525,0.9836,0.9262
set_relative_P        ,all,0.6609,0.4867,0.6006,0.6031
success_1             ,132_1-1,1,1,1,1
success_1             ,132_1-3,0,1,1,0
success_1             ,132_1-5,0,0,0,0
success_1             ,132_2-1,0,0,1,1
success_1             ,132_2-11,0,1,1,1
success_1             ,132_2-13,1,0,0,0
success_1             ,132_2-3,0,1,0,0
success_1             ,132_2-5,0,1,1,0
success_1             ,132_2-7,0,0,1,1
success_1             ,132_3-1,1,0,1,0
success_1             ,132_3-3,0,0,0,0
success_1             ,132_3-5,0,0,0,1
success_1             ,133_1-1,1,0,1,1
success_1             ,133_1-3,1,1,1,1
success_1             ,133_1-5,1,0,0,0
success_1             ,133_1-7,0,0,0,0
success_1             ,133_2-1,1,0,1,1
success_1             ,133_2-3,1,0,1,0
success_1             ,133_3-2,0,0,0,0
success_1             ,133_3-4,1,0,0,1
success_1             ,133_3-6,1,0,1,1
success_1             ,133_3-8,1,0,0,0
success_1             ,135_1-1,0,0,0,0
success_1             ,135_1-3,0,0,0,0
success_1             ,135_1-5,0,0,0,0
success_1             ,135_1-7,0,0,1,1
success_1             ,135_2-1,1,0,1,1
success_1             ,135_2-11,1,1,0,0
success_1             ,135_2-3,0,0,1,0
success_1             ,135_2-5,1,1,1,1
success_1             ,135_2-7,1,1,1,0
success_1             ,135_2-9,0,0,0,0
success_1             ,135_3-1,0,0,1,1
success_1             ,135_3-3,0,0,1,1
success_1             ,135_3-5,0,0,0,0
success_1             ,135_4-1,1,0,0,1
success_1             ,136_1-1,1,1,0,1
success_1             ,136_1-11,1,1,1,1
success_1             ,136_1-13,0,1,0,0
success_1             ,136_1-3,1,1,1,1
success_1             ,136_1-5,0,0,0,0
success_1             ,136_1-7,1,1,0,1
success_1             ,136_1-9,1,0,0,0
success_1             ,136_2-1,0,0,0,0
success_1             ,136_2-3,1,1,1,1
success_1             ,136_2-5,0,0,0,1
success_1             ,137_1-1,1,1,1,1
success_1             ,137_1-3,0,0,0,0
success_1             ,137_1-5,0,0,1,0
success_1             ,137_1-7,0,0,0,0
success_1             ,137_1-9,1,0,0,0
success_1             ,138_1-1,0,1,0,0
success_1             ,138_1-11,1,0,1,0
success_1             ,138_1-3,1,1,0,0
success_1             ,138_1-5,1,1,0,0
success_1             ,138_1-7,0,0,0,0
success_1             ,138_1-9,1,1,0,1
success_1             ,139_1-1,1,1,1,0
success_1             ,139_1-3,1,0,1,1
success_1             ,139_1-5,1,0,1,0
success_1             ,139_1-7,1,0,1,1
success_1             ,139_2-11,1,0,0,0
success_1             ,139_2-13,1,1,0,0
success_1             ,139_2-15,1,1,1,0
success_1             ,139_2-17,1,0,1,0
success_1             ,139_2-3,1,1,0,0
success_1             ,139_2-7,1,0,0,1
success_1             ,139_2-9,0,1,0,0
success_1             ,140_1-11,1,1,1,1
success_1             ,140_1-3,1,1,1,1
success_1             ,140_1-7,1,1,1,1
success_1             ,140_1-9,1,0,0,1
success_1             ,140_2-1,1,0,0,1
success_1             ,140_2-3,1,1,1,1
success_1             ,140_3-1,1,0,0,1
success_1             ,140_4-10,1,0,1,1
success_1             ,140_4-12,0,0,0,0
success_1             ,140_4-14,0,0,0,1
success_1             ,140_4-16,0,0,1,0
success_1             ,140_4-2,1,0,1,0
success_1             ,140_4-6,0,0,0,0
success_1             ,140_4-8,1,1,0,1
success_1             ,141_1-1,0,0,0,0
success_1             ,141_1-3,1,0,0,0
success_1             ,141_1-5,1,0,0,0
success_1             ,141_2-1,1,1,0,0
success_1             ,141_2-11,1,1,1,1
success_1             ,141_2-3,1,0,0,1
success_1             ,141_2-9,1,0,0,1
success_1             ,142_1-3,0,0,0,1
success_1             ,142_1-5,0,1,1,1
success_1             ,142_2-2,1,1,0,1
success_1             ,142_3-1,0,0,0,1
success_1             ,142_3-3,1,1,1,0
success_1             ,142_3-5,0,0,0,0
success_1             ,142_4-1,1,0,0,1
success_1             ,142_5-1,0,0,1,1
success_1             ,142_5-3,0,1,1,0
success_1             ,142_5-5,0,0,0,1
success_1             ,142_5-7,1,0,1,0
success_1             ,142_5-9,1,0,0,1
success_1             ,142_6-1,0,1,1,1
success_1             ,142_6-3,0,0,1,0
success_1             ,142_7-1,1,0,1,1
success_1             ,142_8-1,1,0,1,1
success_1             ,142_9-1,1,1,0,0
success_1             ,143_1-1,1,1,1,0
success_1             ,143_1-11,0,0,0,0
success_1             ,143_1-13,0,0,0,0
success_1             ,143_1-15,1,0,0,0
success_1             ,143_1-17,0,0,0,0
success_1             ,143_1-19,0,0,0,0
success_1             ,143_1-3,1,1,1,0
success_1             ,143_1-5,1,1,0,0
success_1             ,143_1-7,0,0,0,0
success_1             ,144_1-1,1,1,1,1
success_1             ,144_1-3,0,0,0,0
success_1             ,144_1-5,0,0,0,0
success_1             ,144_2-1,0,0,1,1
success_1             ,144_2-11,1,1,0,0
success_1             ,144_2-13,1,0,1,1
success_1             ,144_2-15,1,1,0,1
