name,qid,transformer,human,gpt3,chat_tom,chat_user_collo,chat_user_natural
Rprec_mult_1.80       ,95_1,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429
Rprec_mult_1.80       ,95_2,0.0843,0.1687,0.1325,0.012,0.1446,0.0843
Rprec_mult_1.80       ,95_3,0.0588,0.1176,0.098,0.1373,0.0784,0.1373
Rprec_mult_1.80       ,95_4,0.2135,0.2135,0.1461,0.191,0.0899,0.1236
Rprec_mult_1.80       ,95_5,0.1852,0.2328,0.2011,0.1746,0.2487,0.1746
Rprec_mult_1.80       ,95_6,0.4388,0.4388,0.3878,0.3776,0.102,0.3878
Rprec_mult_1.80       ,95_7,0.3205,0.3205,0.3205,0.2308,0.3462,0.2821
Rprec_mult_1.80       ,95_8,0.2241,0.2241,0.2241,0.2069,0.1897,0.2069
Rprec_mult_1.80       ,96_1,0.2444,0.2444,0.2444,0.2444,0.2444,0.2444
Rprec_mult_1.80       ,96_3,0.125,0.125,0.125,0.25,0.125,0.125
Rprec_mult_1.80       ,96_4,0.375,0.375,0.3611,0.3611,0.4028,0.3611
Rprec_mult_1.80       ,96_5,0.0909,0,0.0909,0.0909,0,0.0909
Rprec_mult_1.80       ,96_6,0.2414,0.2414,0.2414,0.1034,0.2414,0.2069
Rprec_mult_1.80       ,96_7,0.2381,0.2302,0.246,0.254,0.2302,0.2222
Rprec_mult_1.80       ,96_8,0.2727,0.25,0.2727,0.1591,0.2273,0.1591
Rprec_mult_1.80       ,97_1,0.1687,0.1506,0.1687,0.1687,0.1687,0.1687
Rprec_mult_1.80       ,97_2,0.3281,0.3516,0.3047,0.2969,0.3125,0.3125
Rprec_mult_1.80       ,97_3,0.1333,0.1778,0.2444,0.1333,0.1556,0.1556
Rprec_mult_1.80       ,97_4,0.125,0.125,0.125,0.125,0.125,0.125
Rprec_mult_1.80       ,97_5,0.0833,0.1667,0.125,0.125,0.125,0.125
Rprec_mult_1.80       ,97_6,0.0602,0.1566,0.2289,0.0361,0.0361,0.0361
Rprec_mult_1.80       ,97_7,0,0.1667,0.1667,0.1667,0.3333,0.1667
Rprec_mult_1.80       ,97_8,0.0123,0.2284,0.1543,0.1111,0,0.1481
Rprec_mult_1.80       ,98_1,0.1791,0.1791,0.1791,0.1791,0.1791,0.1791
Rprec_mult_1.80       ,98_2,0.0638,0.3617,0.1915,0.3617,0.3191,0.234
Rprec_mult_1.80       ,98_3,0,0.1176,0.1176,0.1176,0.1176,0.2353
Rprec_mult_1.80       ,98_4,0,0.0833,0.0417,0.125,0.0417,0
Rprec_mult_1.80       ,98_5,0.1549,0.1549,0.0563,0.169,0.1268,0.0563
Rprec_mult_1.80       ,98_6,0.254,0.2434,0.2275,0.2381,0.1481,0.2434
Rprec_mult_1.80       ,98_7,0.1111,0.1111,0.0617,0.0617,0.1481,0.0494
Rprec_mult_1.80       ,98_8,0.3871,0.3871,0.2581,0.0323,0.2581,0.0323
Rprec_mult_1.80       ,99_1,0.2414,0.2414,0.2414,0.2414,0.2414,0.2414
Rprec_mult_1.80       ,99_2,0.1111,0,0,0,0,0
Rprec_mult_1.80       ,99_3,0.0125,0.125,0.0375,0,0.0125,0.05
Rprec_mult_1.80       ,99_4,0.1181,0.1319,0.0764,0.1181,0.0625,0.0694
Rprec_mult_1.80       ,99_5,0,0.2075,0.2075,0.1887,0.0377,0.1887
Rprec_mult_1.80       ,99_6,0.0833,0.1875,0.1458,0.0625,0.1042,0.125
Rprec_mult_1.80       ,99_7,0.0112,0.1461,0.0899,0.2135,0.1798,0.2135
Rprec_mult_1.80       ,99_8,0.1481,0.2222,0.1667,0.2222,0.1852,0.2222
Rprec_mult_1.80       ,all,0.1563,0.218,0.1937,0.1917,0.1526,0.1857
Rprec_mult_2.00       ,100_1,0.2286,0.2286,0.2286,0.2286,0.2286,0.2286
Rprec_mult_2.00       ,100_2,0.3113,0.3019,0.2642,0.283,0.283,0.283
Rprec_mult_2.00       ,100_3,0,0.3261,0.0435,0.2609,0.2826,0.3043
Rprec_mult_2.00       ,100_4,0.2232,0.2455,0.1741,0.2143,0.0268,0.0759
Rprec_mult_2.00       ,100_5,0,0.0686,0.1667,0.0882,0,0.1471
Rprec_mult_2.00       ,100_6,0.2436,0.2436,0.3269,0.3333,0.4103,0.3654
Rprec_mult_2.00       ,100_7,0.3875,0.0125,0.0375,0.0125,0,0.15
Rprec_mult_2.00       ,100_8,0.2,0.1,0.1,0.1,0.1,0
Rprec_mult_2.00       ,101_1,0,0,0,0,0,0
Rprec_mult_2.00       ,101_10,0,0.4038,0.3462,0.4038,0.3269,0.4038
Rprec_mult_2.00       ,101_2,0.25,0.25,0.2768,0.2768,0.1607,0.2768
Rprec_mult_2.00       ,101_3,0.3382,0.3382,0.375,0.3676,0.3603,0.375
Rprec_mult_2.00       ,101_4,0.2193,0.386,0.2105,0.114,0.1404,0.1667
Rprec_mult_2.00       ,101_5,0.1852,0.2222,0.1296,0.1667,0.2407,0.2407
Rprec_mult_2.00       ,101_6,0.3485,0.3485,0.3485,0.1818,0,0.0758
Rprec_mult_2.00       ,101_7,0,0.3696,0.2609,0.2391,0.2174,0.2609
Rprec_mult_2.00       ,101_8,0,0.3889,0,0.2222,0,0.3889
Rprec_mult_2.00       ,101_9,0,0.0909,0.3182,0.3636,0,0.3182
Rprec_mult_2.00       ,102_1,0.2593,0.2315,0.2593,0.2593,0.2593,0.2593
Rprec_mult_2.00       ,102_2,0.1136,0.1364,0.0227,0.0682,0.0682,0.0682
Rprec_mult_2.00       ,102_3,0.4,0.4,0.3667,0.3667,0.3667,0.3667
Rprec_mult_2.00       ,102_4,0.1607,0.1607,0.1607,0.1607,0.1071,0.1607
Rprec_mult_2.00       ,102_5,0.1316,0.0526,0.1053,0.0789,0.1842,0.0526
Rprec_mult_2.00       ,102_6,0.1739,0.1739,0.1739,0.1739,0.087,0.087
Rprec_mult_2.00       ,102_7,0.0789,0.1316,0.2105,0.1316,0.1184,0.3421
Rprec_mult_2.00       ,102_8,0.0714,0.0714,0.0179,0.0357,0.0536,0.0179
Rprec_mult_2.00       ,102_9,0.0357,0.0893,0,0,0,0
Rprec_mult_2.00       ,103_1,0.1176,0.1176,0.1176,0.1176,0.1176,0.1176
Rprec_mult_2.00       ,103_10,0.0357,0.125,0.0893,0.0357,0,0.1071
Rprec_mult_2.00       ,103_2,0.25,0.3214,0.3036,0.2143,0.0893,0.25
Rprec_mult_2.00       ,103_3,0.0217,0.087,0.0652,0.087,0.0217,0.087
Rprec_mult_2.00       ,103_4,0.0263,0.2105,0.2105,0.2632,0,0.2105
Rprec_mult_2.00       ,103_5,0.0312,0.2188,0.2188,0.3125,0.0938,0.3125
Rprec_mult_2.00       ,103_6,0.0288,0.0962,0.0673,0.1346,0.0096,0.0962
Rprec_mult_2.00       ,103_8,0,0.0833,0.1667,0.0833,0.0833,0.0833
Rprec_mult_2.00       ,103_9,0,0.1,0.0818,0.2091,0,0.1182
Rprec_mult_2.00       ,104_1,0.2193,0.2193,0.2193,0.2193,0.2193,0.2193
Rprec_mult_2.00       ,104_10,0,0,0.1,0,0,0
Rprec_mult_2.00       ,104_12,0.0526,0.0526,0.0526,0.0789,0,0.0526
Rprec_mult_2.00       ,104_13,0.0417,0.1528,0.0556,0.0694,0.0556,0.0556
Rprec_mult_2.00       ,104_3,0.1154,0.1154,0.1538,0.1154,0.1154,0.0769
Rprec_mult_2.00       ,104_4,0,0.375,0.25,0.25,0,0.25
Rprec_mult_2.00       ,104_6,0.0714,0.3571,0.0714,0.0714,0,0
Rprec_mult_2.00       ,104_7,0.1429,0.381,0.3571,0.381,0.1429,0.3571
Rprec_mult_2.00       ,104_8,0,0.0556,0.1111,0.1111,0.0556,0.1111
Rprec_mult_2.00       ,104_9,0.3289,0.3289,0.2105,0.2763,0.3289,0.1447
Rprec_mult_2.00       ,105_1,0.25,0.25,0.25,0.25,0.25,0.25
Rprec_mult_2.00       ,105_2,0.0333,0.3083,0.0583,0.0083,0,0.0417
Rprec_mult_2.00       ,105_3,0,0.15,0.15,0.1,0,0.1
Rprec_mult_2.00       ,105_4,0,0.1296,0.2593,0.1852,0,0
Rprec_mult_2.00       ,105_5,0.3462,0.3077,0.3462,0.2692,0.3077,0.2308
Rprec_mult_2.00       ,105_6,0.1111,0.1111,0.1481,0.1852,0.1481,0.1667
Rprec_mult_2.00       ,105_7,0.25,0.35,0.35,0.4,0.4,0.4
Rprec_mult_2.00       ,105_8,0,0,0,0,0,0
Rprec_mult_2.00       ,105_9,0.125,0.25,0.2917,0.25,0.2917,0.25
Rprec_mult_2.00       ,81_1,0.2444,0.2444,0.2444,0.2444,0.2444,0.2444
Rprec_mult_2.00       ,81_2,0.2551,0.2755,0.2959,0.2653,0.2959,0.3163
Rprec_mult_2.00       ,81_3,0.1833,0.2833,0.3167,0.0667,0.0167,0.2333
Rprec_mult_2.00       ,81_4,0.3158,0.2895,0.2895,0.2895,0,0.3684
Rprec_mult_2.00       ,81_5,0.3333,0.3333,0.2361,0.2222,0.25,0.2222
Rprec_mult_2.00       ,81_6,0.1944,0.1944,0.1389,0.1667,0.1389,0.1389
Rprec_mult_2.00       ,81_7,0,0,0,0,0,0
Rprec_mult_2.00       ,81_8,0.0476,0.0952,0,0,0,0
Rprec_mult_2.00       ,82_1,0.4279,0.4279,0.4279,0.4279,0.4279,0.4279
Rprec_mult_2.00       ,82_10,0,0,0.1429,0,0,0
Rprec_mult_2.00       ,82_2,0.1932,0.1932,0.1364,0.1705,0.1705,0.1705
Rprec_mult_2.00       ,82_3,0.0789,0.0789,0.0789,0.1053,0.1053,0.0789
Rprec_mult_2.00       ,82_4,0.375,0.3875,0.3,0.325,0.35,0.325
Rprec_mult_2.00       ,82_5,0.1042,0.2917,0.25,0.25,0.0833,0.1458
Rprec_mult_2.00       ,82_6,0.1,0.25,0.2,0.25,0.1,0.25
Rprec_mult_2.00       ,82_7,0.2297,0.1892,0.1892,0.1351,0.1081,0.1486
Rprec_mult_2.00       ,82_8,0.1364,0.3182,0.0455,0.2045,0.1818,0.1136
Rprec_mult_2.00       ,82_9,0.02,0.2,0.24,0.32,0.18,0.28
Rprec_mult_2.00       ,83_1,0.121,0.121,0.121,0.121,0.121,0.121
Rprec_mult_2.00       ,83_2,0.0385,0.1795,0.1795,0.141,0.0641,0.141
Rprec_mult_2.00       ,83_3,0.3333,0.3333,0.3333,0.1979,0.3542,0.2604
Rprec_mult_2.00       ,83_4,0.2255,0.2255,0.0294,0.0686,0.1471,0.0784
Rprec_mult_2.00       ,83_5,0.2222,0.1667,0.2111,0.2444,0.0111,0.2111
Rprec_mult_2.00       ,83_6,0.0741,0.2222,0.0185,0.0556,0.037,0.037
Rprec_mult_2.00       ,83_7,0.3385,0.1538,0.4,0.4077,0.1462,0.4
Rprec_mult_2.00       ,83_8,0.2745,0.2745,0.2745,0.2843,0.3039,0.2843
Rprec_mult_2.00       ,84_1,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
Rprec_mult_2.00       ,84_2,0.1935,0.2419,0.2742,0.3065,0.2581,0.2742
Rprec_mult_2.00       ,84_3,0.1316,0.1842,0.2368,0.2105,0.1842,0.1579
Rprec_mult_2.00       ,84_4,0.1111,0.1111,0.1111,0.1111,0.0556,0.1111
Rprec_mult_2.00       ,84_5,0.0556,0.1667,0.0556,0.1111,0,0
Rprec_mult_2.00       ,84_6,0.0577,0.0769,0.1346,0.1346,0.0385,0.0577
Rprec_mult_2.00       ,85_1,0.4419,0.3837,0.4419,0.4419,0.4419,0.4419
Rprec_mult_2.00       ,85_2,0.3171,0.3171,0.2805,0.2805,0.3049,0.3415
Rprec_mult_2.00       ,85_3,0.25,0.4605,0.3553,0.3816,0.3553,0.4079
Rprec_mult_2.00       ,85_4,0,0.2674,0.2674,0.2674,0.186,0.2674
Rprec_mult_2.00       ,85_5,0.275,0.3,0.2875,0.1875,0,0.2125
Rprec_mult_2.00       ,85_6,0.1724,0.2931,0.2586,0.3276,0.1897,0.2759
Rprec_mult_2.00       ,85_7,0,0.3026,0.2105,0.2763,0.2105,0.2632
Rprec_mult_2.00       ,85_8,0,0.2833,0.2667,0.25,0.1167,0.2833
Rprec_mult_2.00       ,85_9,0,0.1562,0.2812,0.2188,0,0.2188
Rprec_mult_2.00       ,86_1,0.3269,0.3269,0.3269,0.3269,0.3269,0.3269
Rprec_mult_2.00       ,86_2,0,0.1667,0,0,0,0
Rprec_mult_2.00       ,86_3,0.2083,0.2083,0.2083,0.2083,0.1458,0.2292
Rprec_mult_2.00       ,86_4,0.0952,0.1905,0.2857,0.1905,0.1667,0.1905
Rprec_mult_2.00       ,86_5,0.0833,0.0972,0.2083,0.2083,0.25,0.2222
Rprec_mult_2.00       ,86_6,0.0625,0.0625,0,0.125,0,0
Rprec_mult_2.00       ,86_7,0.1522,0.1739,0.1739,0.1957,0,0.1304
Rprec_mult_2.00       ,87_1,0.3235,0.3235,0.3235,0.3235,0.3235,0.3235
Rprec_mult_2.00       ,87_2,0.2941,0.2941,0.2647,0.2059,0.2941,0.2059
Rprec_mult_2.00       ,87_3,0.375,0.375,0.375,0.3125,0.3125,0.3125
Rprec_mult_2.00       ,87_4,0.3523,0.3523,0.3636,0.3295,0.2727,0.3295
Rprec_mult_2.00       ,87_5,0.2727,0.3182,0.2727,0.2273,0.0455,0.2727
Rprec_mult_2.00       ,87_7,0.25,0.2833,0.2833,0.25,0.2833,0.1833
Rprec_mult_2.00       ,87_8,0.0714,0.2381,0.0714,0.119,0,0.0714
Rprec_mult_2.00       ,87_9,0.2,0.2,0.275,0.25,0.225,0.25
Rprec_mult_2.00       ,88_1,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333
Rprec_mult_2.00       ,88_10,0.1148,0.1148,0.2377,0.2623,0.1803,0.1721
Rprec_mult_2.00       ,88_2,0.2927,0.2805,0.2683,0.2683,0.1951,0.2683
Rprec_mult_2.00       ,88_3,0.1714,0.1714,0.1667,0.1238,0.1381,0.1571
Rprec_mult_2.00       ,88_4,0.0263,0.1316,0,0,0,0
Rprec_mult_2.00       ,88_5,0.1757,0.1757,0.2027,0.1622,0.1486,0.1689
Rprec_mult_2.00       ,88_6,0.2143,0.1429,0.0714,0.1071,0.2143,0.1071
Rprec_mult_2.00       ,88_7,0.1129,0.2419,0.2097,0.2097,0.1774,0.1935
Rprec_mult_2.00       ,88_8,0.2843,0.3824,0.3039,0.3137,0.2745,0.3039
Rprec_mult_2.00       ,88_9,0,0.0556,0,0,0,0.0556
Rprec_mult_2.00       ,89_1,0.2419,0.2419,0.2419,0.2419,0.2419,0.2419
Rprec_mult_2.00       ,89_10,0,0.2353,0.2176,0.1765,0.1529,0.2
Rprec_mult_2.00       ,89_11,0.1585,0.1098,0.1951,0,0.1585,0.061
Rprec_mult_2.00       ,89_2,0.0833,0.0833,0.0556,0.0556,0.1944,0.0556
Rprec_mult_2.00       ,89_3,0.141,0.2821,0.3077,0.3077,0.2821,0.2821
Rprec_mult_2.00       ,89_4,0.4821,0.4821,0.4821,0.4821,0.4643,0.4821
Rprec_mult_2.00       ,89_5,0.3286,0.3286,0.3429,0.3571,0.3429,0.3286
Rprec_mult_2.00       ,89_6,0,0.1875,0,0,0,0
Rprec_mult_2.00       ,89_7,0.3281,0.3281,0.2656,0.3047,0.2969,0.3359
Rprec_mult_2.00       ,89_8,0.1923,0.1923,0.1923,0.1923,0.0769,0.2692
Rprec_mult_2.00       ,89_9,0.2347,0.2347,0.2551,0.2041,0.2041,0.2041
Rprec_mult_2.00       ,90_1,0.2812,0.2812,0.2812,0.2812,0.2812,0.2812
Rprec_mult_2.00       ,90_2,0.0625,0.3125,0.1875,0.4375,0.25,0.3125
Rprec_mult_2.00       ,90_3,0,0.1,0.1,0.15,0,0.15
Rprec_mult_2.00       ,90_4,0,0.2778,0.0556,0.2222,0,0.2222
Rprec_mult_2.00       ,90_5,0.1786,0.2143,0.1786,0.1429,0.1429,0.1429
Rprec_mult_2.00       ,90_6,0.125,0.125,0.125,0.2083,0.125,0.125
Rprec_mult_2.00       ,90_7,0,0.25,0.1923,0,0,0
Rprec_mult_2.00       ,90_8,0,0.3889,0.3889,0.3889,0.1111,0.2778
Rprec_mult_2.00       ,91_1,0.2841,0.3636,0.2841,0.2841,0.2841,0.2841
Rprec_mult_2.00       ,91_2,0.0625,0.2188,0.1875,0.1875,0.2188,0.1875
Rprec_mult_2.00       ,91_3,0,0.3276,0,0,0.0345,0
Rprec_mult_2.00       ,91_4,0.25,0,0.25,0.375,0.25,0.375
Rprec_mult_2.00       ,91_5,0,0,0,0,0,0
Rprec_mult_2.00       ,91_6,0.3444,0.3444,0.0222,0,0.3222,0.3
Rprec_mult_2.00       ,91_7,0,0.14,0.08,0.1,0.1,0.12
Rprec_mult_2.00       ,91_8,0.0882,0.2353,0.4118,0.1765,0.1471,0.2059
Rprec_mult_2.00       ,92_1,0,0,0,0,0,0
Rprec_mult_2.00       ,92_2,0.1579,0.2237,0.25,0.1842,0.0263,0.25
Rprec_mult_2.00       ,92_3,0.175,0.1875,0.1625,0.0625,0.1,0.0875
Rprec_mult_2.00       ,92_4,0.0224,0.1866,0.1567,0.1194,0.0224,0.1418
Rprec_mult_2.00       ,92_5,0.1528,0.0972,0.1111,0.0833,0.0972,0.125
Rprec_mult_2.00       ,92_6,0.1714,0.2,0.1357,0.1429,0.0214,0.1571
Rprec_mult_2.00       ,92_7,0.0526,0.0789,0.0789,0.0789,0.0789,0.0789
Rprec_mult_2.00       ,93_1,0.125,0.125,0.125,0.125,0.125,0.125
Rprec_mult_2.00       ,93_2,0.1154,0.1154,0.1538,0.1923,0.2692,0.1923
Rprec_mult_2.00       ,93_3,0.125,0.125,0.25,0.25,0,0
Rprec_mult_2.00       ,93_4,0,0,0,0,0.0556,0
Rprec_mult_2.00       ,93_5,0.1071,0,0.1071,0.1071,0.1429,0.1071
Rprec_mult_2.00       ,93_6,0,0,0.1,0.2,0.2,0.2
Rprec_mult_2.00       ,94_1,0.3676,0.3676,0.3676,0.3676,0.3676,0.3676
Rprec_mult_2.00       ,94_2,0.0714,0.2143,0.2143,0.1786,0.1786,0.1786
Rprec_mult_2.00       ,94_3,0.1,0.15,0.15,0.2,0.1,0.1
Rprec_mult_2.00       ,94_4,0.0556,0.0556,0,0.0556,0.0556,0
Rprec_mult_2.00       ,94_5,0.1944,0.2361,0.1111,0.1528,0.125,0.1389
Rprec_mult_2.00       ,94_6,0.1806,0.1806,0.0556,0.125,0.1111,0.1111
Rprec_mult_2.00       ,94_7,0.1,0.2,0.2,0.2,0,0.15
Rprec_mult_2.00       ,94_8,0.1562,0.3125,0.2188,0.0938,0.1875,0.125
Rprec_mult_2.00       ,95_1,0.1452,0.1452,0.1452,0.1452,0.1452,0.1452
Rprec_mult_2.00       ,95_2,0.0761,0.163,0.1304,0.0109,0.1304,0.0761
Rprec_mult_2.00       ,95_3,0.0714,0.125,0.0893,0.125,0.0714,0.125
Rprec_mult_2.00       ,95_4,0.1939,0.1939,0.1633,0.1735,0.102,0.1327
Rprec_mult_2.00       ,95_5,0.1905,0.219,0.2,0.1619,0.2286,0.1619
Rprec_mult_2.00       ,95_6,0.4074,0.4074,0.3611,0.3519,0.0926,0.3704
Rprec_mult_2.00       ,95_7,0.3023,0.3023,0.3023,0.2558,0.314,0.2674
Rprec_mult_2.00       ,95_8,0.2344,0.2344,0.2344,0.1875,0.1719,0.1875
Rprec_mult_2.00       ,96_1,0.22,0.22,0.22,0.22,0.22,0.22
Rprec_mult_2.00       ,96_3,0.125,0.125,0.125,0.25,0.125,0.125
Rprec_mult_2.00       ,96_4,0.3625,0.3625,0.3625,0.3375,0.3625,0.325
Rprec_mult_2.00       ,96_5,0.0833,0,0.0833,0.0833,0,0.0833
Rprec_mult_2.00       ,96_6,0.2188,0.2812,0.2188,0.125,0.2188,0.1875
Rprec_mult_2.00       ,96_7,0.2429,0.2214,0.2357,0.2429,0.2071,0.2
Rprec_mult_2.00       ,96_8,0.25,0.25,0.25,0.1458,0.2083,0.1458
Rprec_mult_2.00       ,97_1,0.1576,0.1359,0.1576,0.1576,0.1576,0.1576
Rprec_mult_2.00       ,97_2,0.3028,0.3169,0.2817,0.2746,0.2887,0.2887
Rprec_mult_2.00       ,97_3,0.16,0.18,0.22,0.16,0.14,0.14
Rprec_mult_2.00       ,97_4,0.125,0.125,0.125,0.125,0.125,0.125
Rprec_mult_2.00       ,97_5,0.1538,0.1538,0.1154,0.1154,0.1154,0.1154
Rprec_mult_2.00       ,97_6,0.0543,0.1413,0.2174,0.0326,0.0326,0.0326
Rprec_mult_2.00       ,97_7,0,0.15,0.15,0.15,0.3,0.15
Rprec_mult_2.00       ,97_8,0.0111,0.2056,0.15,0.1056,0,0.1333
Rprec_mult_2.00       ,98_1,0.1757,0.1757,0.1757,0.1757,0.1757,0.1757
Rprec_mult_2.00       ,98_2,0.0577,0.3269,0.1731,0.3269,0.2885,0.2115
Rprec_mult_2.00       ,98_3,0,0.1111,0.1111,0.1111,0.1111,0.2222
Rprec_mult_2.00       ,98_4,0,0.0769,0.0769,0.1538,0.0385,0
Rprec_mult_2.00       ,98_5,0.1538,0.141,0.0513,0.1538,0.1154,0.0641
Rprec_mult_2.00       ,98_6,0.2333,0.2429,0.2143,0.2429,0.1381,0.219
Rprec_mult_2.00       ,98_7,0.1,0.1,0.0667,0.0556,0.1444,0.0444
Rprec_mult_2.00       ,98_8,0.3529,0.3529,0.2647,0.0294,0.2353,0.0294
Rprec_mult_2.00       ,99_1,0.2812,0.2812,0.2812,0.2812,0.2812,0.2812
Rprec_mult_2.00       ,99_2,0.1,0,0,0,0.1,0
Rprec_mult_2.00       ,99_3,0.0227,0.125,0.0341,0,0.0114,0.0455
Rprec_mult_2.00       ,99_4,0.1062,0.125,0.075,0.1125,0.0625,0.0688
Rprec_mult_2.00       ,99_5,0,0.1897,0.1897,0.1897,0.0345,0.1724
Rprec_mult_2.00       ,99_6,0.0755,0.1887,0.1415,0.0566,0.0943,0.1132
Rprec_mult_2.00       ,99_7,0.0102,0.1531,0.0816,0.1939,0.1633,0.1939
Rprec_mult_2.00       ,99_8,0.1333,0.2,0.15,0.2,0.1667,0.2
Rprec_mult_2.00       ,all,0.1487,0.206,0.1849,0.182,0.1453,0.1767
runid                 ,all,tctcolbert_transformer_can1,human,run2_2020,chat_tom,chat_user_collo,chat_user_natual
set_F                 ,100_1,0.0305,0.0305,0.0305,0.0305,0.0305,0.0305
set_F                 ,100_2,0.0477,0.0477,0.0468,0.0468,0.0477,0.0468
set_F                 ,100_3,0.004,0.0208,0.0208,0.0208,0.0208,0.0208
set_F                 ,100_4,0.0881,0.0985,0.0824,0.0881,0.0312,0.0625
set_F                 ,100_5,0,0.0458,0.0468,0.0449,0,0.0458
set_F                 ,100_6,0.0654,0.0654,0.0693,0.0712,0.0712,0.0741
set_F                 ,100_7,0.0373,0.0304,0.0353,0.0304,0.0294,0.0363
set_F                 ,100_8,0.004,0.004,0.004,0.004,0.004,0.004
set_F                 ,101_1,0.005,0.005,0.005,0.005,0.005,0.005
set_F                 ,101_10,0.0109,0.0257,0.0257,0.0257,0.0227,0.0257
set_F                 ,101_2,0.0535,0.0535,0.0545,0.0545,0.0477,0.0545
set_F                 ,101_3,0.0638,0.0638,0.0638,0.0648,0.0638,0.0638
set_F                 ,101_4,0.0544,0.0544,0.0544,0.0486,0.0544,0.0535
set_F                 ,101_5,0.0217,0.0217,0.0207,0.0138,0.0168,0.0168
set_F                 ,101_6,0.0325,0.0325,0.0325,0.0275,0.001,0.0148
set_F                 ,101_7,0.0119,0.0217,0.0208,0.0217,0.0208,0.0217
set_F                 ,101_8,0.009,0.009,0.005,0.009,0.009,0.009
set_F                 ,101_9,0.005,0.0109,0.0109,0.0109,0.007,0.0109
set_F                 ,102_1,0.0516,0.0516,0.0516,0.0516,0.0516,0.0516
set_F                 ,102_2,0.0158,0.0148,0.0059,0.0138,0.0079,0.0129
set_F                 ,102_3,0.0149,0.0149,0.0139,0.0139,0.0139,0.0139
set_F                 ,102_4,0.0217,0.0217,0.0237,0.0227,0.0197,0.0227
set_F                 ,102_5,0.0139,0.0119,0.0139,0.0149,0.0158,0.0129
set_F                 ,102_6,0.0168,0.0168,0.0208,0.0158,0.0099,0.0188
set_F                 ,102_7,0.0236,0.0255,0.0275,0.0314,0.0245,0.0353
set_F                 ,102_8,0.0089,0.0128,0.0049,0.0138,0.0079,0.0138
set_F                 ,102_9,0.0138,0.0187,0,0.001,0.0108,0.002
set_F                 ,103_1,0.0109,0.0149,0.0109,0.0109,0.0109,0.0109
set_F                 ,103_10,0.0069,0.0237,0.0168,0.0148,0.0039,0.0187
set_F                 ,103_2,0.0217,0.0276,0.0276,0.0217,0.0099,0.0256
set_F                 ,103_3,0.004,0.0148,0.0069,0.0138,0.004,0.0158
set_F                 ,103_4,0.005,0.0178,0.0178,0.0168,0,0.0178
set_F                 ,103_5,0.002,0.0159,0.0159,0.0159,0.0139,0.0159
set_F                 ,103_6,0.0088,0.0195,0.0312,0.0312,0.0039,0.0195
set_F                 ,103_8,0,0.002,0.005,0.003,0.002,0.003
set_F                 ,103_9,0,0.0224,0.0311,0.0457,0,0.0341
set_F                 ,104_1,0.0418,0.0418,0.0418,0.0418,0.0418,0.0418
set_F                 ,104_10,0,0.004,0.004,0,0,0
set_F                 ,104_12,0.0079,0.0089,0.0089,0.0089,0.001,0.0089
set_F                 ,104_13,0.0098,0.0216,0.0157,0.0157,0.0069,0.0138
set_F                 ,104_3,0.0089,0.0089,0.0079,0.0089,0.0079,0.007
set_F                 ,104_4,0.003,0.004,0.004,0.004,0.004,0.004
set_F                 ,104_6,0.006,0.007,0.005,0.007,0,0.005
set_F                 ,104_7,0.0139,0.0188,0.0188,0.0188,0.0139,0.0188
set_F                 ,104_8,0.002,0.004,0.006,0.003,0.002,0.005
set_F                 ,104_9,0.0343,0.0343,0.0324,0.0324,0.0343,0.0294
set_F                 ,105_1,0.01,0.01,0.01,0.01,0.01,0.01
set_F                 ,105_2,0.0078,0.0485,0.0078,0.0029,0,0.0078
set_F                 ,105_3,0,0.01,0.01,0.01,0,0.01
set_F                 ,105_4,0.0058,0.0292,0.0467,0.0399,0.0097,0.0078
set_F                 ,105_5,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119
set_F                 ,105_6,0.0247,0.0247,0.0237,0.0247,0.0257,0.0227
set_F                 ,105_7,0.01,0.009,0.01,0.009,0.01,0.009
set_F                 ,105_8,0.001,0,0.002,0,0,0
set_F                 ,105_9,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119
set_F                 ,81_1,0.0401,0.0401,0.0401,0.0401,0.0401,0.0401
set_F                 ,81_2,0.0478,0.0478,0.0478,0.0469,0.0459,0.0469
set_F                 ,81_3,0.0296,0.0296,0.0296,0.0236,0.0049,0.0296
set_F                 ,81_4,0.0188,0.0178,0.0178,0.0178,0,0.0188
set_F                 ,81_5,0.0344,0.0344,0.0354,0.0344,0.0354,0.0344
set_F                 ,81_6,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168
set_F                 ,81_7,0.005,0.005,0.004,0.004,0.004,0.004
set_F                 ,81_8,0.0148,0.0168,0.0129,0.0119,0.0129,0.0109
set_F                 ,82_1,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979
set_F                 ,82_10,0.003,0.003,0.004,0.002,0.004,0.002
set_F                 ,82_2,0.0431,0.0431,0.0431,0.0372,0.0372,0.0372
set_F                 ,82_3,0.0188,0.0188,0.0188,0.0168,0.0168,0.0168
set_F                 ,82_4,0.0392,0.0392,0.0382,0.0392,0.0392,0.0392
set_F                 ,82_5,0.0148,0.0227,0.0217,0.0217,0.0158,0.0188
set_F                 ,82_6,0.005,0.006,0.007,0.007,0.005,0.006
